channel_name,channel_id,playlists_id,subscriber_count,video_count,view_count,title,publishedAt,likes,views
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,แผนการโพสต์คลิปใน 6 เดือนข้างหน้า !!!,2020-05-24T12:00:00Z,757,14938
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กรี๊ดแตก! พาน้องมาดูคลิปผี,2020-05-23T12:00:09Z,1026,25937
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,โดนด่าพ่อ! แกล้งคุยภาษาอังกฤษกับคนไทยใน Azar Ep.6,2020-05-20T12:00:28Z,1942,59804
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เมื่อไหร่จะแต่งงาน? รวมคำถาม Q&A [EP.3],2020-05-18T12:00:18Z,1514,33515
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ใครแพ้ต้องถ่ายแบบรักแร้! แข่งจับเวลาพูดภาษามลายู Azar Ep.5,2020-05-16T12:00:12Z,1695,42760
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ขนาดนี้เลยเหรอ? ย้อนกลับไปดูคลิปแรกของ YES I GO,2020-05-13T12:00:03Z,2113,53431
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,พาน้องมาทดสอบเพื่อน! แกล้งโทรไปบอกว่ายางรถรั่วใกล้บ้าน,2020-05-11T12:00:20Z,1566,46422
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ยาซีนเป็นคนเรียบร้อย? รวมความเกรียนจากสตอรี่ Instagram,2020-05-09T12:00:17Z,1267,31630
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,7 ปัญหาการเรียนภาษาของคนไทย และวิธีแก้!,2020-05-08T14:10:19Z,1180,25941
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,โคตรขำ! ปลอมตัวเป็นต่างชาติ แกล้งคนไทยใน Azar Ep.4,2020-05-06T12:00:22Z,3029,80200
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ได้ทั้งหมดกี่บาท? แจกกี่หมู่บ้าน?? สรุปภารกิจมอบถุงยังชีพคนชายแดนใต้,2020-05-04T12:00:05Z,2092,35045
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ถึงขั้นอ้าปากค้าง! ฝรั่งโดนมุขจีบสาวจากคอมเมนท์ Azar Ep.3 | คุยกะหรั่ง EP.3,2020-05-02T12:00:13Z,3314,104305
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,อุส่าเจอสาวน่ารักเล่นด้วย แต่พลาดกดปิดจอ! จีบสาวฝรั่งใน Azar [Ep.2] | คุยกะหรั่ง EP.2,2020-04-29T12:00:38Z,6109,169919
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เปิดบ้าน YES I GO โดนเจ้าของบ้านตัวจริงไล่!,2020-04-25T12:00:11Z,12061,397479
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,จับน้องเป็นหนูทดลอง! ฝึกตัดผมอีกครั้งในรอบหลายปี,2020-04-22T12:00:35Z,2687,79645
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ถึงขั้นคุ้ยขยะกินแล้ว! มอบถุงยังชีพให้ชาวบ้านปัตตานี,2020-04-18T12:00:11Z,9741,186182
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เจอสาวฝรั่งโชว์ ... !! เกรียนจีบสาวต่างชาติใน Azar | คุยกะหรั่ง EP.1,2020-04-15T12:00:28Z,10696,412736
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,พกกางเกงในแค่ ... ตัว? เปิดความลับกระเป๋าเดินทาง YES I GO #withme,2020-04-11T12:00:22Z,3096,88411
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,รวม 10 สถานที่เที่ยวญี่ปุ่น ห้ามพลาด!,2020-04-08T12:10:57Z,1613,38912
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,รวม 7 สถานที่เที่ยวเกาหลี ห้ามพลาด! #withme,2020-04-04T12:00:14Z,1746,46197
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,รวม 10 ความสุดโหดของอินเดีย ไม่มีที่ไหนอีกแล้ว! #withme,2020-04-01T12:00:10Z,34740,1435490
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,7 วิธีป้องกัน Covid19 - ขำจนปวดท้อง! #withme,2020-03-28T03:00:02Z,1132,31881
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ทำกับข้าวเลี้ยงเด็กในหมู่บ้าน เมนูโคตรมั่ว! #withme,2020-03-25T12:00:27Z,3549,123666
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เบื้องหลังการไลฟ์สดบังฮาซัน เปิดเผยที่นี่ที่เดียว!,2020-03-21T03:00:29Z,6138,231832
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,พาตามหาร้านอาหารบ้านๆ ท้องถิ่นปัตตานี มีเมนูเด็ดอะไรบ้าง! #withme,2020-03-18T12:00:08Z,2240,80409
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,มนุษย์ เครื่องจักร นางฟ้า และปลาทะเล | แคปซูลสมอง EP.4 | YES I GO,2020-03-17T12:00:19Z,424,10120
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,โรตีกะเพราไก่? ฝึกทำโรตี&ชาชักครั้งแรก อย่างเละ!,2020-03-14T03:00:05Z,2149,61306
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กินแพะย่างทั้งตัว! พาคนบราซิลเที่ยวปัตตานี | YES I GO,2020-03-11T12:11:42Z,4656,173733
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กวี | แคปซูลสมอง EP.3 | YES I GO,2020-03-09T12:00:14Z,686,12381
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,แกล้งวัยรุ่นปัตตานี! ปลอมตัวเป็นภารโรงป่วนตลาด [แกล้งไปทั่ว EP.2],2020-03-07T03:00:02Z,3319,97197
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ประกาศฉุกเฉิน! ดราม่า YES I GO เปลี่ยนไป,2020-03-05T04:28:43Z,5928,99452
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ใช่ยูทูปเบอร์ป่าววะ? แกล้งปลอมตัวเป็นพนักงานขายของ [แกล้งไปทั่ว EP.1],2020-03-04T12:00:14Z,5546,143447
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,อย่าเอาเวลาไปวิจารณ์คนอื่นมากเกินไป | แคปซูลสมอง EP.2 | YES I GO,2020-03-02T12:00:04Z,1035,20211
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กินหมึกสดๆเป็นๆ! ชลบุรีไม่ได้มีแค่พัทยา [ปั่นทั่วไทย EP.14],2020-02-29T03:00:05Z,4494,139661
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ซวยแล้วไง! เมื่อยางรั่วระหว่างทางไป Grand Canyon | ชลบุรี [ปั่นทั่วไทย EP.13],2020-02-26T12:00:20Z,4343,122425
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ห่างไกลจากนักดับฝันที่กลายร่างมาในความหวังดี | แคปซูลสมอง EP.1 | YES I GO,2020-02-24T12:00:11Z,1705,25862
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ปั่นมาเที่ยวเมืองโบราณ - บางปูดูนก เหมือนได้ย้อนอดีตไทย [ปั่นทั่วไทย EP.12],2020-02-22T03:55:17Z,2597,70937
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ระยะทาง1,000 กิโล! จากบ้านเกิดมาเชียร์ฟุตบอลถึงกรุงเทพ [ปั่นทั่วไทย EP.11]",2020-02-19T12:00:04Z,5500,187612
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,อร่อยที่สุด? ปลาดุกฟูปัตตานี | YES I GO,2020-02-15T05:00:08Z,3921,115842
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,มาได้ไงเนี่ย? เพื่อนสนิทที่ไม่เจอกันนานมาหาถึงบ้านที่ปัตตานี | YES I GO,2020-02-12T12:00:20Z,3721,127074
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,มันคืออะไรเนี่ย? ตะลุยกินอาหารเช้าสตูล ตามร้านน้ำชา,2020-02-08T03:00:04Z,4582,180675
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ไก่ทอดสูตรคนไทย! พาทีมงานไปเลี้ยง หมดกี่บาท?,2020-02-04T12:00:13Z,5495,229145
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ลีลาการทำโคตรพริ้ว!โรตีพิซซ่ายักษ์ 200 บาท | นราธิวาส [ปั่นทั่วไทย EP.10],2020-02-02T03:00:00Z,19579,963343
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เดินตลาดนัดสายบุรี เจออะไรบ้าง? [ปั่นทั่วไทย EP.9],2020-01-31T10:00:08Z,2377,87095
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เขาใช้ชีวิตกันอย่างไร? ลองมาอยู่กับชาวบ้านในพื้นที่สีแดง “ภูเขาบูโด” [ปั่นทั่วไทย Ep.8],2020-01-28T12:00:10Z,2581,81795
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ลองใช้ชีวิตในพื้นที่สีแดงปัตตานี 1 วัน [ปั่นทั่วไทย EP.7],2020-01-26T03:00:02Z,2982,105821
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,หนีพ่อแม่มาพื้นที่สีแดงปัตตานี เจอสิ่งที่ไม่คาดคิด! [ปั่นทั่วไทย Ep.6],2020-01-24T10:00:08Z,4530,185697
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,โคตรข้าวผัดปูปัตตานี 199 บาท “พี่อูม” [ปั่นทั่วไทย EP.5],2020-01-21T12:00:04Z,6939,268003
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ตังเมโบราณ คนขายอายุ 128 ปี!,2020-01-19T03:00:05Z,20842,929929
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,อย่ามาเที่ยวยะลา? ลองมาใช้ชีวิตที่เขื่อนบางลาง 1 วัน [ปั่นทั่วไทย EP.4],2020-01-17T10:00:10Z,3529,104400
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,อร่อยที่สุดที่เคยกินมา! ซุปเป็ดบันนังสตา [ปั่นทั่วไทย Ep.3],2020-01-13T12:00:02Z,3771,141167
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กินอาหารเช้าอาหรับ! มุ่งหน้าสู่ตัวเมืองยะลา [ปั่นทั่วไทย EP.2],2020-01-11T15:01:06Z,4377,167746
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ไม่คิดว่าจะเจอเพื่อนเก่า! ปั่นจักรยานวันแรกสายปัตตานี-ยะลา [ปั่นทั่วไทย EP.1],2020-01-08T12:00:07Z,5931,191867
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เลี้ยงขนมเด็กทั้งหมู่บ้าน เครป+ชานมไข่มุก | ปัตตานี,2020-01-06T12:00:05Z,4986,150507
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"คนพากย์ถึงกับขำชื่อทีม! เมื่อต้องพากย์""ทีมไก่ฝังมุก""แข่งบอล | ปัตตานี",2020-01-04T12:00:16Z,3821,143820
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เซอไพรส์นักเรียน! ขึ้นร้องเพลงในงานปีใหม่  | โรงเรียนอาชีวะ ปัตตานี,2020-01-01T12:00:01Z,4759,127090
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ดังถึงเมืองนอก! ผัดไทยสำเร็จรูปของคนปัตตานี,2019-12-30T12:00:00Z,3940,128762
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,วุ่นวายทั้งร้าน! เมื่อยูทูปเบอร์มาเลือกซื้อจักรยานทัวริ่งคันแรกในชีวิต | ยะลา,2019-12-28T12:00:08Z,6215,307465
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ทำขายขี้หน้า? เมื่อเด็กบ้านนอก ขึ้นเวทีระดับประเทศที่ไบเทคบางนา,2019-12-25T12:00:15Z,17649,632404
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,มีคนรู้จักเต็มร้าน! เมื่อยูทูปเบอร์มาช่วยเพื่อนขายขนมโตเกียว 555+,2019-12-23T13:54:29Z,6662,250277
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,แหล่งท่องเที่ยวที่โด่งดังที่สุดในตุรกี! 1 ใน 7 สิ่งมหัศจรรย์ของโลก Ephesus [EP.8 สุดท้าย],2019-12-21T12:00:00Z,3061,81746
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,มีห้องเรียนด้วย! ลองใช้ชีวิตในนครใต้ดินของตุรกี [EP.7],2019-12-17T12:00:04Z,3307,96128
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เมืองที่ทั่วโลกพูดถึง! ตะลุยเมืองบอลลูนตุรกี [EP.6],2019-12-14T12:00:21Z,3445,91941
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,บังเอิญเจอคนไทยบนเรือตุรกี! ล่องเรือชมช่องแคบบอสฟอรัส [EP.5],2019-12-09T12:00:06Z,6075,182012
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,กินเบียร์ครั้งแรกในชีวิต! ที่โรงเรียนเวทมนต์ในชีวิตจริง “Harry Potter” [EP.15 สุดท้าย],2019-12-07T12:00:14Z,12833,527896
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ตะลุยกิน Street Food ที่ญี่ปุ่น “Kuromon Market” [EP.14],2019-12-04T12:00:06Z,25365,1364596
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ความเจ็บปวดของคนญี่ปุ่นต่อสึนามิ Kobe, Japan [EP.13]",2019-12-02T12:00:10Z,4428,105187
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,สิ่งที่เซเว่นญี่ปุ่นมี แต่ประเทศไทยไม่มี [EP.12],2019-11-30T12:00:09Z,23728,1069308
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ฉันหรือแมวที่น่ารัก? หลอกแซวสาวที่คาเฟ่เเมวญี่ปุ่น [EP.11],2019-11-27T12:00:02Z,7504,260796
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"จะยังจำกันได้ไหม? กลับไปเยี่ยมเพื่อนในรอบ 3 ปี | Kobe, Japan [EP.10]",2019-11-25T12:00:08Z,22260,954038
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ขนมโมจิอร่อยระดับ TV Champion! ""Nakatanidou"" | Nara, Japan [EP.9]",2019-11-23T12:00:01Z,34869,1712635
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"เหมาอาหารเลี้ยงฝูงกวาง 100 ชิ้น! ที่ Nara, Japan [EP.8]",2019-11-20T12:00:10Z,3485,92010
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"แก้วละ 25 บาท! ตู้หยอดเหรียญน้ำแก้วกระดาษ | Shiga, Japan [Ep.7]",2019-11-18T12:00:07Z,9458,382177
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ฝึกปาดาวกระจาย! สัมผัสชีวิตนินจาจริงๆที่ ""Koka Ninja House"" | Shiga, Japan [Ep.6]",2019-11-16T12:04:07Z,3973,121753
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"มาตกปลาที่ชนบทญี่ปุ่น แต่ได้เพื่อนใหม่แทนปลา | Shiga Prefecture, Japan [Ep.5]",2019-11-13T12:00:17Z,8117,280959
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ข้างบนนั้นมีอะไรอยู่? พิชิตยอดเขาอินาริที่ญี่ปุ่น [EP.4],2019-11-11T12:00:04Z,3657,110552
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"นักท่องเที่ยวนับล้านมาเยือน! ป่าไผ่ที่สูงจนไม่เห็นท้องฟ้า | Kyoto, Japan [EP.3]",2019-11-09T12:00:07Z,4474,139042
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ชั่วโมงละ 400 บาท! พายเรือท่ามกลางธรรมชาติญี่ปุ่น | Arashiyama-Kyoto [EP.2],2019-11-07T12:00:09Z,5460,192943
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ตะลุยกิน Street Food ที่ตลาดนิชิกิ | Kyoto, Japan [EP.1]",2019-11-05T12:00:01Z,54811,2921482
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"แก้วละ 120 บาท! ค็อกเทลผลไม้อาหรับยอดฮิต | Irbid, Jordan [EP.2]",2019-11-03T12:00:10Z,24421,1081264
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"เซอไพรส์! กลับบ้านไปหาครอบครัว ในรอบ 3 ปี | Irbid, Jordan [EP.1]",2019-11-01T12:00:12Z,70468,3281974
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เกือบวางมวย! คนไทย VS คนขายไอศครีมตุรกี [EP.4],2019-10-30T12:00:08Z,26240,1341909
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,ต้องการอะไรจาก YES I GO ว่ามาได้เลย,2019-10-28T13:48:23Z,2987,69657
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"คุณใช้บ้างไหม? หลอกถามคนขายไวอากร้าที่ Grand Bazaar, Istanbul [Ep.3]",2019-10-28T12:00:06Z,4560,199680
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"เป็นทั้งมัสยิดและโบสถ์ ผู้คนจะใช้ชีวิตอย่างไร? | วิหารเซนต์โซเฟีย, Istanbul [EP.2]",2019-10-26T12:15:00Z,3614,116381
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"แค่ 30 บาท! อาหารข้างทางยอดฮิต “เคบับ” | Istanbul, Turkey [EP.1]",2019-10-24T13:56:17Z,86357,4280855
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"อาหารเช้าสุดแปลก ""Ajarian Khachapuri"" | Georgia [EP.5 สุดท้าย]",2019-10-22T12:00:02Z,36792,2090402
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"จะพิชิตสำเร็จไหม? เด็กไทยปีนเขาคอเคซัสคนเดียว! ที่ Kazbegi, Georgia [EP.4]",2019-10-20T12:00:03Z,5137,143119
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,สาวฝรั่งเกือบขาดอากาศตาย! ที่เมืองถ้ำโบราณ Vardzia [Lord of the Rings ในชีวิตจริง] [Ep.3],2019-10-18T12:12:56Z,5427,207475
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ขนลุก! นักโทษต่างชาติเขียนอะไรบนผนังคุกร้าง? ที่ Rabati Fortress, Georgia [EP.2]",2019-10-16T12:00:01Z,7177,279306
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"เกือบโดนหลอก! ถูกบังคับให้ถ่ายรูปกับลิง ที่เมือง Tbilisi, Georgia [Ep.1]",2019-10-14T12:00:01Z,8024,308267
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"อาหารริมถนนยอดฮิต 40 บาท! ที่ Baku, Azerbaijan [Ep.6 สุดท้าย]",2019-10-12T05:00:03Z,24534,1161378
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,เก้าอี้ล้วงความลับนักโทษอย่างโหด! ชมเมืองที่เก่าแก่ที่สุดในประเทศ Azerbaijan [Ep.5],2019-10-10T12:00:04Z,6996,284745
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,"ไฟที่เกิดขึ้นเอง และไม่เคยมอดดับ ไม่ว่าฝนจะตก/หิมะปกคลุม | Fire Temple, Yanar Dag [Ep.4]",2019-10-08T12:00:04Z,10013,473432
YES I GO,UCtx3Ac_gLDL5V_OTmgNzHpQ,UUtx3Ac_gLDL5V_OTmgNzHpQ,1330000,523,161564249,จะร้อนเหมือนภูเขาไฟทั่วไปไหม? ที่ภูเขาไฟโคลน Azerbaijan [EP.3],2019-10-05T12:00:06Z,12894,759211
